Age,Membership_Years,Login_Frequency,Session_Duration_Avg,Pages_Per_Session,Cart_Abandonment_Rate,Wishlist_Items,Total_Purchases,Average_Order_Value,Days_Since_Last_Purchase,Discount_Usage_Rate,Returns_Rate,Email_Open_Rate,Customer_Service_Calls,Product_Reviews_Written,Social_Media_Engagement_Score,Mobile_App_Usage,Payment_Method_Diversity,Lifetime_Value,Credit_Balance,Churned,Gender_Male,Gender_Other,Country_Canada,Country_France,Country_Germany,Country_India,Country_Japan,Country_UK,Country_USA,Signup_Quarter_Q2,Signup_Quarter_Q3,Signup_Quarter_Q4
34.0,4.6,26.0,45.3,15.9,25.3,9.0,27.3,101.96,28.0,39.959999999999994,12.1,35.9,0.0,8.0,54.9,38.4,2.0,1976.04,2228.0,1,False,False,False,False,False,False,False,False,False,False,False,True
35.0,4.4,12.0,27.8,6.6,42.2,9.0,12.0,104.38,10.0,30.8,0.9,15.7,3.0,3.0,39.5,30.8,3.0,1221.21,1701.0,0,True,False,False,True,False,False,False,False,False,False,False,False
18.0,3.8,16.0,30.8,9.2,30.9,8.0,26.0,129.37,10.0,34.8,16.6,17.6,6.0,5.0,11.4,23.3,3.0,2671.5,1799.0,1,True,False,False,False,False,False,False,True,False,False,False,True
32.0,0.3,14.0,27.5,9.4,51.1,5.0,16.900000000000002,63.94,186.0,88.68,3.2,24.8,4.0,4.0,29.3,35.1,3.0,928.42,3696.0,0,False,False,False,False,False,False,False,False,True,False,False,True
48.0,4.3,13.0,37.0,7.3,44.2,8.0,26.0,122.25,64.0,85.68,3.2,32.9,10.0,5.0,54.8,31.0,3.0,2657.6,2588.0,1,True,False,False,False,False,False,False,True,False,False,False,True
32.0,3.5,15.0,32.9,12.3,54.3,7.0,12.0,78.85,5.0,7.0,2.8,19.9,5.0,3.0,14.8,26.8,3.0,766.73,4089.0,0,True,False,False,False,False,True,False,False,False,False,False,False
24.0,4.9,14.0,26.3,9.2,50.7,9.0,15.6,154.72,125.0,43.68,2.9,33.6,4.0,2.0,27.5,23.4,4.0,2216.19,3584.0,0,False,False,False,False,False,False,False,False,True,False,False,True
45.0,1.7,17.0,27.2,10.8,55.9,7.0,16.0,73.05,38.0,58.7,6.6,44.1,11.0,4.0,45.5,24.1,2.0,1355.82,3761.0,0,True,False,False,False,True,False,False,False,False,True,False,False
34.0,2.0,3.0,15.2,6.7,58.1,2.0,5.0,87.29,18.0,26.0,6.9,4.2,7.0,1.0,9.0,11.6,5.0,403.05,1038.0,0,True,False,False,False,False,False,True,False,False,True,False,False
61.0,7.6,12.0,28.2,12.0,55.6,4.0,11.0,132.58,14.0,53.2,16.9,31.9,7.0,3.0,16.0,20.0,1.0,1396.36,3110.0,0,True,False,False,False,False,False,False,False,True,False,False,False
39.0,3.6,6.0,28.8,6.7,63.8,3.0,11.0,144.53,8.0,51.8,5.9,24.4,7.0,2.0,3.0,27.0,2.0,1720.79,1162.0,0,True,False,False,False,False,False,False,False,True,False,False,False
21.0,3.0,16.0,26.1,9.2,39.1,3.0,8.0,151.29,31.0,50.3,6.3,16.0,8.0,1.0,14.8,12.7,1.0,1001.83,2771.0,1,False,False,False,False,False,True,False,False,False,False,True,False
39.0,2.4,8.0,26.3,9.8,67.4,3.0,7.0,131.79,37.0,18.7,14.0,9.2,8.0,3.0,42.8,12.7,2.0,829.93,0.0,0,False,False,True,False,False,False,False,False,False,False,True,False
34.0,3.6,9.0,27.0,5.5,50.9,8.0,11.0,140.88,49.0,56.1,9.4,16.5,6.0,2.0,21.2,14.8,3.0,1617.83,1833.0,0,False,False,False,False,False,False,False,False,True,False,True,False
25.0,1.6,27.0,44.7,17.6,28.2,6.0,27.3,86.23,7.0,34.32,4.7,53.0,5.0,6.0,73.5,38.0,2.0,2147.48,4807.0,0,True,False,False,False,False,False,False,True,False,False,False,True
29.0,1.5,14.0,44.7,11.0,59.1,3.0,13.0,156.55,14.0,69.2,6.3,21.2,0.0,8.0,61.5,28.4,3.0,2376.41,3230.0,0,True,False,True,False,False,False,False,False,False,True,False,False
36.0,10.0,10.0,36.6,16.5,40.1,6.0,18.0,124.92,0.0,57.6,4.6,33.5,5.0,6.0,59.0,24.0,1.0,2076.02,3084.0,0,True,False,True,False,False,False,False,False,False,False,True,False
35.0,3.2,12.0,31.2,11.0,67.7,4.0,11.0,144.53,0.0,56.0,14.0,16.5,1.0,2.0,20.3,28.4,4.0,1272.81,3459.0,0,True,False,False,False,False,False,False,False,True,True,False,False
69.0,0.3,9.0,29.9,6.5,64.4,2.0,10.0,124.27,14.0,22.3,2.3,19.8,10.0,1.0,23.4,24.0,2.0,1139.86,2719.0,0,True,False,True,False,False,False,False,False,False,False,True,False
64.0,3.5,11.0,16.5,3.4,66.9,1.0,6.0,98.53,2.0,69.0,2.2,0.0,12.0,1.0,21.7,1.5,4.0,665.75,484.0,0,True,False,True,False,False,False,False,False,False,False,False,False
47.0,3.1,19.0,34.0,8.1,46.8,7.0,9.0,86.81,3.0,46.6,7.5,12.4,4.0,1.0,21.6,9.1,1.0,895.64,1882.0,0,False,False,False,False,False,False,False,False,True,False,False,False
28.0,1.8,0.0,17.7,2.6,80.9,0.0,3.0,71.7,16.0,47.2,4.2,9.0,9.0,0.0,3.8,3.4,1.0,236.52,2145.0,1,False,False,False,False,False,False,False,True,False,False,False,False
49.0,0.9,10.0,14.3,6.6,61.6,4.0,14.3,93.02,9.0,92.88,10.1,12.5,5.0,4.0,31.9,13.7,3.0,1074.46,1278.0,0,False,False,False,True,False,False,False,False,False,False,False,True
41.0,1.0,17.0,38.0,12.2,31.9,7.0,13.0,120.68,1.0,4.5,1.5,28.5,5.0,2.0,20.3,28.4,1.0,1809.96,3639.0,0,False,False,False,True,False,False,False,False,False,True,False,False
49.0,5.2,14.0,27.9,14.1,58.4,5.0,14.3,159.81,1.0,19.08,3.2,19.1,3.0,3.0,36.7,19.0,1.0,2067.66,2599.0,0,False,False,False,False,False,True,False,False,False,False,False,True
55.0,2.2,14.0,10.4,3.2,66.4,2.0,3.9,79.6,153.0,75.12,1.4,18.5,4.0,1.0,0.0,14.0,3.0,253.78,1846.0,1,True,False,False,False,False,False,False,True,False,False,False,True
22.0,0.8,19.0,23.2,5.5,62.1,1.0,11.0,56.13,50.0,77.1,1.9,9.3,5.0,4.0,26.9,27.2,3.0,678.81,4035.0,0,False,False,False,False,False,False,False,False,True,True,False,False
40.0,0.8,16.0,17.6,3.8,60.6,1.0,10.0,162.03,8.0,55.4,9.4,20.7,6.0,0.0,20.0,17.6,1.0,1474.27,2298.0,0,True,False,False,True,False,False,False,False,False,True,False,False
66.0,2.5,11.0,12.7,3.9,73.9,0.0,6.0,134.88,57.0,32.5,11.5,8.7,4.0,1.0,5.8,14.7,1.0,647.87,928.0,1,True,False,False,False,False,False,False,False,True,False,True,False
37.0,1.2,22.0,38.1,11.7,29.5,2.0,19.0,106.45,18.0,74.5,6.5,45.2,3.0,2.0,84.7,35.9,3.0,1636.46,3836.0,0,False,False,False,False,False,False,False,False,True,False,False,False
39.0,10.0,28.0,28.0,14.5,16.3,5.0,21.0,162.37,113.0,21.7,9.0,20.7,4.0,8.0,66.0,34.1,2.0,3440.25,4484.0,0,True,False,False,False,False,False,False,False,True,False,True,False
38.0,2.0,14.0,23.2,8.0,54.7,9.0,16.0,138.78,48.0,64.2,6.2,16.5,9.0,4.0,11.5,28.1,3.0,2153.38,1612.0,1,True,False,False,False,True,False,False,False,False,True,False,False
32.0,4.0,10.0,26.7,6.8,65.8,1.0,9.0,69.82,0.0,26.5,17.0,1.6,3.0,2.0,13.4,18.3,1.0,601.11,2262.0,0,True,False,False,False,False,False,False,False,True,False,True,False
41.0,7.8,0.0,14.6,3.3,78.8,3.0,10.0,227.1,1.0,19.4,12.0,0.0,7.0,2.0,23.9,8.3,2.0,2475.16,2029.0,1,True,False,False,False,False,False,False,False,True,False,False,False
44.0,6.8,23.0,45.5,12.4,45.6,12.0,30.0,96.32,19.0,42.0,1.2,51.1,4.0,8.0,77.6,33.4,2.0,2326.85,4429.0,0,True,False,True,False,False,False,False,False,False,True,False,False
23.0,0.5,16.0,38.0,14.9,47.3,9.0,22.0,167.28,7.0,55.4,3.2,39.5,5.0,3.0,57.3,32.9,2.0,3905.08,3782.0,0,True,False,True,False,False,False,False,False,False,False,False,False
50.0,3.1,0.0,16.7,7.1,91.8,0.0,5.0,129.09,51.0,40.1,1.3,2.6,8.0,0.0,29.7,3.1,2.0,518.55,1514.0,0,False,False,False,False,False,False,True,False,False,False,True,False
37.0,4.9,1.0,20.3,6.6,77.9,3.0,17.0,99.58,11.0,16.4,7.2,5.8,4.0,0.0,41.3,13.3,3.0,1783.71,1795.0,0,True,False,False,False,False,False,False,False,False,False,False,False
41.0,6.5,15.0,19.3,7.4,62.4,5.0,22.1,139.01,34.0,12.48,2.0,10.0,9.0,2.0,28.5,15.9,1.0,2125.27,1760.0,1,True,False,False,False,False,True,False,False,False,False,False,True
30.0,4.3,0.0,30.3,6.1,30.5,7.0,10.0,128.35,3.0,46.8,5.9,10.2,4.0,3.0,41.3,14.2,3.0,1505.72,1066.0,0,True,False,False,False,False,False,False,False,True,False,True,False
27.0,3.9,14.0,30.6,7.8,42.4,4.0,12.0,114.31,22.0,18.8,12.0,28.8,9.0,2.0,21.1,12.7,5.0,1611.03,3127.0,0,True,False,False,False,False,False,False,True,False,False,True,False
48.0,2.3,14.0,28.4,5.8,77.0,3.0,13.0,127.02,25.0,68.52,10.7,18.8,7.0,1.0,24.1,11.9,5.0,1059.96,750.0,0,True,False,False,False,False,False,False,False,True,False,False,True
43.0,3.8,14.0,31.5,8.2,52.9,5.0,15.0,128.28,7.0,52.6,4.5,17.3,5.0,1.0,36.3,23.4,3.0,2185.42,2966.0,0,False,True,False,False,False,False,False,False,True,True,False,False
44.0,1.3,9.0,15.2,7.4,61.7,0.0,10.4,85.72,91.0,32.279999999999994,9.3,6.3,5.0,2.0,27.8,15.6,4.0,607.92,2464.0,1,True,False,False,False,False,False,False,False,True,False,False,True
53.0,0.6,14.0,27.6,8.3,44.9,8.0,10.0,129.82,69.0,31.3,15.3,21.2,11.0,2.0,21.8,22.9,2.0,1470.41,2517.0,0,True,False,False,False,False,False,False,False,True,False,False,False
23.0,0.3,17.0,57.0,15.4,41.6,8.0,20.0,99.42,5.0,26.5,10.3,36.4,3.0,10.0,48.6,28.7,2.0,1595.36,2385.0,1,True,False,False,False,False,True,False,False,False,False,True,False
38.0,1.2,6.0,25.8,8.3,51.5,10.0,14.0,117.08,73.0,6.6,6.8,3.5,3.0,4.0,32.7,17.9,1.0,1859.08,2722.0,0,True,False,False,True,False,False,False,False,False,False,False,False
44.0,4.4,23.0,45.6,15.6,30.0,13.0,22.0,187.63,5.0,18.8,9.0,35.3,5.0,2.0,56.3,31.6,2.0,3598.51,3335.0,0,False,True,False,False,True,False,False,False,False,True,False,False
24.0,4.6,13.0,14.7,9.0,59.4,4.0,11.0,114.41,46.0,41.1,1.7,25.6,5.0,6.0,18.6,15.0,5.0,1363.74,4348.0,0,False,False,False,False,False,False,True,False,False,True,False,False
35.0,4.0,18.0,30.3,8.9,62.7,6.0,13.0,77.85,13.0,13.8,12.0,14.8,5.0,2.0,41.1,18.0,5.0,753.22,2331.0,0,False,False,False,False,False,False,False,False,False,False,False,True
58.0,3.4,18.0,26.7,12.3,70.1,5.0,18.0,134.0,4.0,14.0,1.8,21.5,4.0,5.0,33.5,17.7,2.0,2447.58,2189.0,0,True,False,False,False,False,False,False,False,False,True,False,False
30.0,7.0,4.0,34.1,6.1,51.6,3.0,9.0,58.61,15.0,8.6,5.6,22.4,4.0,3.0,23.3,11.4,1.0,424.5,1117.0,0,True,False,False,False,False,False,False,True,False,False,False,False
51.0,3.0,10.0,32.0,9.6,57.4,3.0,19.0,197.71,28.0,43.6,9.2,0.0,8.0,3.0,36.0,21.7,1.0,3887.89,2744.0,1,False,False,False,False,False,False,False,False,True,False,False,False
36.0,2.2,14.0,31.2,9.3,46.0,4.0,15.0,117.84,27.0,17.3,7.4,37.7,3.0,4.0,55.1,25.9,1.0,1871.96,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False
42.0,5.6,16.0,22.7,9.5,45.9,2.0,8.0,159.95,1.0,36.9,6.2,17.5,7.0,0.0,17.1,13.7,3.0,1112.49,1320.0,0,True,False,False,False,False,False,False,False,True,True,False,False
18.0,7.8,1.0,17.3,5.8,66.6,0.0,13.0,127.52,77.0,65.6,9.8,23.4,7.0,3.0,6.7,13.4,3.0,1947.06,2310.0,1,True,False,False,False,False,False,False,False,False,False,True,False
29.0,2.6,15.0,28.4,7.6,57.2,8.0,13.0,127.28,4.0,27.2,11.3,4.7,7.0,2.0,68.4,18.5,2.0,1594.49,808.0,0,False,False,False,False,False,False,False,False,True,False,False,False
38.0,3.5,24.0,19.5,6.2,61.8,3.0,13.0,103.39,3.0,22.2,2.1,12.4,8.0,1.0,22.0,13.1,2.0,1218.58,1552.0,0,True,False,True,False,False,False,False,False,False,False,False,True
49.0,2.7,15.0,20.6,5.7,59.2,3.0,11.7,95.83,47.0,37.56,4.1,0.0,5.0,1.0,42.4,18.5,2.0,986.18,1508.0,0,True,False,False,False,True,False,False,False,False,False,False,True
31.0,0.8,8.0,26.5,6.1,58.0,4.0,10.0,76.04,30.0,21.4,11.3,16.2,4.0,1.0,7.4,13.6,1.0,659.91,2731.0,0,True,False,True,False,False,False,False,False,False,False,False,False
43.0,1.3,11.0,23.4,10.7,52.1,6.0,13.0,84.28,5.0,64.0,5.9,31.4,2.0,2.0,25.5,21.2,2.0,1193.8,1110.0,0,True,False,False,False,False,False,False,False,False,False,False,False
36.0,2.5,8.0,39.3,12.9,41.9,4.0,18.0,108.88,31.0,2.8,1.1,28.7,2.0,1.0,52.1,26.8,2.0,2019.21,2662.0,0,True,False,False,False,False,True,False,False,False,False,False,False
44.0,3.3,19.0,46.9,14.1,35.1,6.0,16.900000000000002,124.88,7.0,73.32,10.8,22.2,2.0,5.0,29.6,29.3,1.0,1536.18,1842.0,0,True,False,False,True,False,False,False,False,False,False,False,True
47.0,3.2,23.0,48.1,19.0,12.5,16.0,22.0,52.8,41.0,46.6,4.0,44.7,0.0,6.0,60.2,35.3,2.0,1183.19,3831.0,0,False,False,False,False,False,False,False,False,True,True,False,False
38.0,0.7,30.0,43.0,11.6,41.4,3.0,16.0,71.28,38.0,12.4,13.8,30.1,1.0,5.0,52.3,28.2,2.0,996.23,2920.0,0,False,False,False,False,False,False,False,False,False,True,False,False
51.0,6.8,11.0,19.8,10.6,58.8,7.0,14.3,211.61,26.0,33.12,24.1,16.9,8.0,2.0,47.9,19.0,3.0,2432.99,1392.0,1,False,False,False,False,False,False,False,False,True,False,False,True
45.0,2.6,11.0,31.4,14.1,73.4,2.0,8.0,91.75,8.0,28.9,17.3,16.8,6.0,0.0,30.2,5.0,1.0,849.12,2725.0,0,False,False,False,False,False,False,False,False,True,False,True,False
18.0,1.9,17.0,34.6,10.5,37.3,6.0,18.0,107.91,0.0,86.0,5.5,27.1,10.0,3.0,43.4,25.9,1.0,1906.07,3209.0,1,False,False,False,False,False,True,False,False,False,False,True,False
21.0,0.9,3.0,19.5,2.6,38.9,1.0,8.0,53.8,10.0,6.6,1.7,27.7,10.0,1.0,17.2,12.2,2.0,390.37,1162.0,1,True,False,False,False,False,False,False,False,True,True,False,False
39.0,1.4,22.0,36.2,14.5,36.7,11.0,22.1,148.12,55.0,54.72,5.8,31.3,3.0,6.0,36.6,30.4,3.0,2832.7,3899.0,0,False,False,False,False,False,False,False,True,False,False,False,True
51.0,6.5,12.0,24.4,5.3,74.3,2.0,7.0,161.6,13.0,5.6,6.1,10.8,4.0,0.0,20.4,18.1,1.0,1198.44,1280.0,0,False,False,False,True,False,False,False,False,False,False,True,False
27.0,3.5,40.0,54.9,18.7,21.7,8.0,33.0,110.27,49.0,45.8,0.4,38.2,1.0,8.0,82.3,33.9,1.0,3196.56,3963.0,0,False,False,False,False,False,False,False,False,True,False,True,False
26.0,0.6,14.0,40.1,12.6,23.3,8.0,16.0,170.57,66.0,42.5,3.0,24.3,9.0,4.0,36.1,24.6,2.0,2359.55,1230.0,1,True,False,False,False,False,False,False,True,False,True,False,False
69.0,1.4,12.0,35.7,11.2,51.5,3.0,18.0,108.43,6.0,59.6,11.3,33.1,1.0,1.0,7.9,24.3,2.0,1674.63,1483.0,0,False,False,False,False,False,True,False,False,False,False,False,False
56.0,6.6,28.0,36.3,7.1,42.5,9.0,15.0,165.18,3.0,23.8,4.2,34.1,2.0,3.0,29.7,26.4,4.0,2786.83,3915.0,0,False,False,False,False,False,False,False,False,True,False,False,False
40.0,3.2,7.0,18.0,4.2,59.3,1.0,8.0,102.9,30.0,62.1,0.5,7.0,9.0,0.0,22.9,9.9,2.0,929.1,1843.0,0,False,False,False,False,False,False,False,False,True,False,True,False
63.0,0.8,14.0,40.7,9.9,45.4,8.0,14.0,116.03,18.0,19.3,1.8,33.0,3.0,8.0,43.0,28.4,1.0,1484.38,1302.0,0,True,False,True,False,False,False,False,False,False,False,False,False
36.0,3.1,5.0,24.4,5.9,51.5,1.0,9.0,133.72,14.0,41.5,0.8,23.6,7.0,0.0,27.7,8.8,3.0,1113.25,1562.0,0,True,False,True,False,False,False,False,False,False,False,True,False
18.0,2.7,21.0,35.5,10.4,42.6,7.0,20.8,237.69,5.0,33.48,7.0,48.3,3.0,3.0,37.4,20.5,2.0,4059.46,1566.0,0,True,False,False,True,False,False,False,False,False,False,False,True
51.0,3.2,20.0,24.0,10.4,49.3,11.0,14.0,117.56,8.0,30.8,4.3,23.4,3.0,7.0,40.2,26.6,4.0,1519.01,4368.0,0,True,False,False,False,False,False,True,False,False,False,False,False
58.0,0.7,0.0,10.4,4.6,67.5,1.0,11.0,166.53,53.0,52.9,16.0,10.4,6.0,1.0,0.0,12.3,2.0,2039.91,1633.0,1,False,False,False,False,False,False,False,False,True,True,False,False
49.0,6.0,4.0,29.4,9.4,64.8,4.0,9.0,121.01,17.0,57.2,2.2,4.1,3.0,2.0,0.0,18.1,2.0,882.0,2199.0,0,False,False,False,False,True,False,False,False,False,False,True,False
67.0,2.7,17.0,33.5,6.1,66.5,5.0,11.0,118.88,6.0,28.7,4.6,16.0,7.0,2.0,31.3,14.0,2.0,1335.74,2502.0,0,True,False,False,False,False,False,False,False,True,True,False,False
27.0,0.4,11.0,39.0,12.4,41.1,6.0,24.0,85.75,20.0,6.9,6.9,25.0,7.0,4.0,51.8,19.6,2.0,2019.8,3684.0,1,True,False,False,False,False,False,False,False,True,True,False,False
56.0,1.3,18.0,41.9,13.3,39.4,4.0,20.0,196.68,87.0,73.6,15.9,29.4,4.0,5.0,74.4,33.8,4.0,4447.88,894.0,0,False,False,False,True,False,False,False,False,False,False,True,False
50.0,0.1,10.0,29.7,13.8,56.4,7.0,14.0,75.27,32.0,37.5,7.4,34.5,5.0,4.0,32.8,23.5,2.0,1054.27,3289.0,0,False,False,False,False,False,False,False,False,True,True,False,False
24.0,1.3,17.0,35.2,13.0,53.0,4.0,17.0,52.77,4.0,53.8,3.8,29.5,5.0,4.0,43.1,21.0,2.0,839.91,2561.0,0,False,False,False,False,False,False,False,False,True,False,False,False
32.0,5.7,9.0,35.3,10.1,53.0,6.0,11.0,163.99,40.0,49.8,13.5,32.0,8.0,2.0,53.4,22.8,1.0,1644.0,4490.0,0,True,False,True,False,False,False,False,False,False,False,False,False
51.0,1.6,0.0,22.9,4.8,66.6,3.0,3.0,91.12,66.0,19.2,20.8,2.5,2.0,1.0,5.3,5.9,2.0,268.89,3102.0,1,False,False,False,False,True,False,False,False,False,True,False,False
28.0,3.1,18.0,33.9,11.0,51.8,6.0,21.0,164.43,1.0,74.9,1.5,17.7,3.0,0.0,68.1,23.8,5.0,3254.26,3809.0,0,True,False,False,False,False,False,False,False,True,False,False,False
31.0,9.6,10.0,23.5,6.2,64.2,4.0,8.0,72.28,15.0,13.2,4.1,12.7,6.0,1.0,23.5,20.7,1.0,654.18,1508.0,0,True,False,False,True,False,False,False,False,False,False,False,False
22.0,1.1,16.0,24.0,10.6,68.4,4.0,10.0,126.17,12.0,57.0,2.0,13.7,5.0,1.0,51.7,21.1,2.0,1033.04,2081.0,0,False,False,False,False,False,False,False,False,True,True,False,False
52.0,0.9,7.0,24.4,5.8,71.7,4.0,20.0,116.12,15.0,59.3,13.6,9.7,6.0,3.0,31.9,22.2,3.0,2316.71,1877.0,1,True,False,False,False,False,False,True,False,False,True,False,False
44.0,0.7,14.0,35.8,13.6,58.9,7.0,15.0,118.37,3.0,8.3,1.4,25.0,5.0,3.0,48.0,21.9,1.0,1500.08,3065.0,0,False,False,False,True,False,False,False,False,False,True,False,False
50.0,5.0,20.0,48.8,12.8,9.1,9.0,19.0,77.51,42.0,63.0,0.8,39.8,2.0,11.0,75.6,36.7,2.0,1558.14,2630.0,0,True,False,False,False,False,False,False,False,True,False,True,False
39.0,3.4,7.0,24.3,6.1,76.8,2.0,5.2,173.97,92.0,90.12,11.1,16.2,6.0,2.0,10.4,10.6,1.0,666.81,1358.0,0,True,False,False,False,False,False,False,False,True,False,False,True
45.0,8.2,21.0,37.9,13.8,46.2,13.0,18.0,86.52,50.0,24.4,1.3,39.7,4.0,3.0,26.1,34.2,5.0,1500.79,2468.0,0,True,False,False,False,False,False,False,False,True,False,False,False
53.0,0.5,8.0,18.9,5.7,58.4,8.0,11.0,151.6,81.0,82.9,2.6,10.2,6.0,3.0,15.3,27.9,3.0,1508.09,2410.0,0,False,False,False,False,False,False,False,True,False,False,False,False
52.0,1.0,7.0,27.1,6.0,72.2,3.0,8.0,145.14,2.0,61.8,19.0,16.6,6.0,3.0,12.3,8.8,4.0,935.6,2123.0,0,False,False,False,True,False,False,False,False,False,True,False,False
51.0,7.8,10.0,34.0,3.5,39.2,3.0,9.1,164.61,3.0,15.72,9.7,16.4,10.0,1.0,13.9,8.5,2.0,1057.64,779.0,0,True,False,True,False,False,False,False,False,False,False,False,True
36.0,0.8,4.0,9.8,2.9,70.8,2.0,5.0,130.19,81.0,29.0,1.6,0.0,6.0,0.0,8.8,9.5,2.0,670.85,1869.0,1,False,True,False,False,False,False,False,False,True,False,False,False
23.0,4.6,15.0,35.4,11.9,35.3,6.0,20.8,170.91,20.0,91.44,6.5,13.4,8.0,3.0,35.3,25.4,4.0,2911.09,3785.0,1,False,False,False,False,False,False,False,False,True,False,False,True
58.0,3.1,13.0,23.0,10.2,59.9,6.0,17.0,57.51,19.0,48.7,2.5,8.3,6.0,2.0,27.1,23.2,1.0,857.58,1455.0,0,True,False,False,True,False,False,False,False,False,False,True,False
32.0,5.6,22.0,45.4,13.3,32.7,6.0,19.0,172.03,15.0,36.3,11.8,53.0,5.0,3.0,39.4,27.5,1.0,3371.74,2694.0,0,True,False,False,False,False,False,False,True,False,False,False,False
42.0,2.1,6.0,18.3,7.7,64.3,1.0,7.0,127.11,53.0,30.2,0.4,12.6,6.0,1.0,33.3,5.7,1.0,802.87,1866.0,1,False,False,False,False,False,False,False,False,True,False,True,False
41.0,0.4,25.0,31.1,10.0,29.6,4.0,12.0,112.91,2.0,29.3,15.8,9.3,5.0,9.0,45.1,22.5,5.0,1509.73,4491.0,0,True,False,False,False,False,False,False,False,True,False,True,False
18.0,10.0,9.0,39.1,8.2,80.5,5.0,12.0,179.93,54.0,72.6,15.8,29.4,8.0,2.0,22.0,16.4,3.0,2314.41,234.0,1,True,False,False,False,False,False,False,False,True,True,False,False
36.0,2.6,15.0,19.9,12.6,58.7,7.0,12.0,107.01,56.0,4.6,8.5,13.3,6.0,5.0,47.8,11.3,3.0,1341.69,366.0,0,False,False,False,False,True,False,False,False,False,True,False,False
50.0,1.7,4.0,24.2,4.2,79.3,3.0,4.0,75.91,2.0,30.4,7.7,1.3,8.0,0.0,34.1,13.5,1.0,254.64,1380.0,1,False,False,False,False,False,False,False,False,True,True,False,False
47.0,3.2,9.0,36.0,9.2,62.7,3.0,11.0,120.35,93.0,59.1,16.4,29.7,6.0,6.0,68.1,23.2,3.0,1579.62,1469.0,0,True,False,False,False,False,False,False,False,True,False,False,False
43.0,3.2,21.0,34.3,14.8,35.4,9.0,16.0,132.43,3.0,8.1,2.0,33.9,7.0,8.0,64.0,31.6,3.0,2535.15,4317.0,1,False,False,False,False,False,False,False,False,True,False,False,False
34.0,0.6,9.0,12.0,1.0,57.4,3.0,11.0,154.77,8.0,66.2,5.5,0.0,8.0,0.0,0.0,14.7,3.0,1705.6,1955.0,0,False,False,False,False,False,True,False,False,False,False,False,False
39.0,5.4,4.0,15.8,5.0,65.6,2.0,7.0,195.48,34.0,30.6,1.8,17.4,6.0,1.0,4.4,5.3,1.0,1396.31,777.0,0,False,False,False,False,False,False,False,False,True,False,True,False
34.0,7.0,7.0,25.5,8.2,64.7,4.0,11.0,100.5,3.0,33.0,5.1,10.8,6.0,2.0,27.7,13.2,3.0,1310.53,2487.0,0,False,False,False,False,False,False,False,False,True,False,False,False
26.0,1.8,17.0,33.6,11.7,35.7,6.0,19.5,157.31,11.0,14.4,3.9,39.5,4.0,5.0,51.0,22.9,1.0,2302.64,3279.0,0,False,False,False,False,False,False,False,False,True,False,False,True
55.0,2.5,4.0,30.4,5.7,55.3,3.0,11.0,78.17,11.0,58.1,9.0,36.2,10.0,7.0,33.3,18.5,2.0,746.17,1963.0,0,True,False,False,False,False,False,False,True,False,False,False,False
23.0,7.3,2.0,24.1,5.1,62.6,1.0,7.0,53.26,22.0,95.4,13.6,24.2,3.0,0.0,0.0,3.7,2.0,335.29,1453.0,0,False,False,False,False,False,False,False,False,True,False,False,False
29.0,1.2,1.0,13.5,9.9,71.3,3.0,12.0,157.68,16.0,33.0,11.1,26.9,10.0,4.0,17.7,24.9,1.0,2172.27,815.0,1,False,False,False,False,False,True,False,False,False,True,False,False
18.0,0.4,16.0,29.1,12.1,55.0,4.0,12.0,73.28,34.0,62.2,12.3,20.1,8.0,3.0,44.7,29.2,4.0,858.77,2422.0,0,False,False,False,False,False,False,False,False,True,False,True,False
23.0,0.6,9.0,40.5,6.4,38.2,4.0,13.0,49.38,4.0,56.2,5.0,26.8,5.0,4.0,45.3,22.5,4.0,638.88,2456.0,0,True,False,False,False,False,False,False,False,True,False,False,False
54.0,5.1,10.0,29.5,7.8,73.6,1.0,20.8,58.98,2.0,55.8,3.2,7.1,7.0,2.0,16.1,19.7,2.0,1087.56,2986.0,0,True,False,False,False,False,False,False,True,False,False,False,True
49.0,5.1,15.0,18.3,5.5,74.5,2.0,7.0,113.32,99.0,20.8,6.3,20.2,7.0,3.0,0.0,28.9,2.0,932.57,999.0,1,False,False,False,False,False,False,False,False,True,True,False,False
59.0,5.3,23.0,25.5,9.6,46.0,6.0,21.0,77.46,5.0,37.6,3.5,17.0,2.0,4.0,7.0,23.4,1.0,1598.18,2192.0,0,True,False,False,False,False,False,False,True,False,False,True,False
61.0,1.5,19.0,39.4,9.9,27.9,11.0,21.0,180.95,1.0,39.7,6.7,39.2,3.0,4.0,54.2,39.4,2.0,3439.88,4034.0,0,False,False,False,False,False,False,False,False,True,False,True,False
44.0,2.7,10.0,11.8,5.7,78.4,2.0,8.0,144.3,37.0,7.5,6.8,3.6,7.0,1.0,24.8,14.3,1.0,973.15,788.0,1,True,False,False,False,False,True,False,False,False,False,True,False
46.0,4.6,13.0,30.1,10.3,41.1,8.0,16.0,87.2,80.0,83.1,2.3,20.6,6.0,11.0,51.7,17.3,2.0,1186.1,1642.0,0,True,False,False,False,False,False,False,True,False,False,False,False
36.0,6.9,0.0,34.8,8.9,54.1,3.0,14.0,179.85,88.0,52.7,1.1,29.0,8.0,1.0,33.0,21.0,3.0,2419.24,1400.0,1,False,False,False,False,False,False,False,False,False,False,False,False
